store,bike_type,date,sales,profit,profit_running_mean_3p
Mayfair,Road,2022-08-01,10.584,-2.3814,4.761800000000002
Notting Hill,Gravel,2022-08-01,2117.918,-212.2388,7.9849666666667645
Notting Hill,Mountain,2022-08-01,145.764,-8.098,-42.44306666666667
Notting Hill,Road,2022-08-01,2627.852,70.9184,121.49999999999989
Peckham,Gravel,2022-08-01,1687.152,295.2192,354.63896666666665
Peckham,Mountain,2022-08-01,742.266,-168.5412,-38.60806666666667
Peckham,Road,2022-08-01,14.16,1.062,3.9322000000000332
Richmond,Gravel,2022-08-01,2136.4700000000003,174.1992,264.24366666666674
Richmond,Mountain,2022-08-01,36.78,9.4906,170.81016666666673
Richmond,Road,2022-08-01,2451.682,47.181500000000014,239.13026666666667
Shoreditch,Gravel,2022-08-01,156.3728,-52.8908,162.46680000000003
Shoreditch,Mountain,2022-08-01,0.0,0.0,11.748333333333328
Shoreditch,Road,2022-08-01,405.84000000000003,-57.744,-12.00879999999998
Soho,Gravel,2022-08-01,362.588,152.6232,75.0144666666667
Soho,Mountain,2022-08-01,0.0,0.0,2.3552999999999993
Soho,Road,2022-08-01,0.0,0.0,67.38233333333334
Stratford,Gravel,2022-08-01,943.152,98.44380000000001,312.9051000000001
Stratford,Mountain,2022-08-01,0.0,0.0,13.789866666666628
Stratford,Road,2022-08-01,0.0,0.0,-143.5637
Tottenham,Gravel,2022-08-01,901.603,53.2616,46.12169999999994
Tottenham,Mountain,2022-08-01,1328.316,-326.8794,-51.21479999999999
Tottenham,Road,2022-08-01,3989.0125,-104.1463,-18.15526666666665
Westminster,Gravel,2022-08-01,1094.7559999999999,268.98350000000005,-64.59383333333322
Westminster,Mountain,2022-08-01,152.666,46.271,-16.12916666666678
Westminster,Road,2022-08-01,268.518,67.14640000000001,28.137433333333473
Whitechapel,Gravel,2022-08-01,203.83999999999997,85.631,94.55993333333333
Whitechapel,Mountain,2022-08-01,85.95599999999999,39.3117,23.287166666666668
Whitechapel,Road,2022-08-01,12.366,4.8528,7.318600000000035
Wimbledon,Gravel,2022-08-01,2119.174,254.2227,272.06440000000003
Wimbledon,Mountain,2022-08-01,812.326,-28.355600000000003,42.2633333333333
Wimbledon,Road,2022-08-01,1172.818,371.8415,161.43056666666686
Brixton,Gravel,2022-09-01,1251.5520000000004,580.5061000000002,411.2114333333334
Brixton,Mountain,2022-09-01,187.39000000000001,86.2042,72.90573333333343
Brixton,Road,2022-09-01,1047.604,457.4001,257.0881666666666
Chelsea,Gravel,2022-09-01,395.124,103.6169,71.65196666666665
Chelsea,Mountain,2022-09-01,216.38,46.0588,20.42513333333332
Chelsea,Road,2022-09-01,197.764,36.3421,47.62669999999999
Covent Garden,Gravel,2022-09-01,5879.836,2308.9318,1148.6383666666666
Covent Garden,Mountain,2022-09-01,0.0,0.0,149.995
Covent Garden,Road,2022-09-01,0.0,0.0,2.842170943040401e-14
Croydon,Gravel,2022-09-01,55.61,15.094999999999999,-7.1657333333333115
Croydon,Mountain,2022-09-01,34.17,9.9717,23.175133333333335
Croydon,Road,2022-09-01,13.68,3.6936,4.348933333333329
Dulwich,Gravel,2022-09-01,1830.87,398.43610000000007,171.95836666666682
Dulwich,Mountain,2022-09-01,507.15,-37.82309999999998,32.9315
Dulwich,Road,2022-09-01,188.392,-224.0564,212.37016666666668
Fulham,Gravel,2022-09-01,2336.886,684.0361,375.0234333333333
Fulham,Mountain,2022-09-01,271.584,-152.67640000000003,-164.16786666666658
Fulham,Road,2022-09-01,1117.324,103.6126,41.48939999999997
Mayfair,Gravel,2022-09-01,16.64,7.2554,15.065033333333334
Mayfair,Mountain,2022-09-01,28.44,4.266,4.5658
Mayfair,Road,2022-09-01,43.836,15.975200000000001,7.103533333333336
Notting Hill,Gravel,2022-09-01,4339.849,192.187,24.203800000000097
Notting Hill,Mountain,2022-09-01,1892.496,239.7578,77.21993333333334
Notting Hill,Road,2022-09-01,5064.095,223.76010000000005,204.68589999999992
Peckham,Gravel,2022-09-01,3579.4359999999997,215.33239999999998,256.0634333333333
Peckham,Mountain,2022-09-01,2389.156,448.03640000000007,101.45073333333335
Peckham,Road,2022-09-01,645.27,164.23919999999998,46.13100000000003
Richmond,Gravel,2022-09-01,4433.896,629.6878999999999,345.9240666666667
Richmond,Mountain,2022-09-01,533.318,-29.693699999999996,0.0865666666667207
Richmond,Road,2022-09-01,3140.3280000000004,187.1574,250.4887666666667
Shoreditch,Gravel,2022-09-01,4186.2216,-222.01020000000003,-0.3396666666666401
Shoreditch,Mountain,2022-09-01,337.82,54.8852,18.29506666666666
Shoreditch,Road,2022-09-01,2132.9543,-133.684,-56.57013333333331
Soho,Gravel,2022-09-01,321.51,118.77469999999998,97.35303333333337
Soho,Mountain,2022-09-01,76.748,25.741,10.935633333333334
Soho,Road,2022-09-01,330.85999999999996,156.1606,119.43586666666666
Stratford,Gravel,2022-09-01,1758.9,170.61,89.68460000000009
Stratford,Mountain,2022-09-01,0.0,0.0,-3.789561257387201e-14
Stratford,Road,2022-09-01,0.0,0.0,-143.5637
Tottenham,Gravel,2022-09-01,4135.791,-359.48699999999997,27.529133333333295
Tottenham,Mountain,2022-09-01,0.0,0.0,-108.95979999999999
Tottenham,Road,2022-09-01,1511.828,92.2113,-14.767433333333324
Westminster,Gravel,2022-09-01,2125.5499999999997,562.5113,42.78040000000012
Westminster,Mountain,2022-09-01,5742.841,690.4272,220.39189999999988
Westminster,Road,2022-09-01,1749.149,-293.05770000000007,-69.57043333333321
Whitechapel,Gravel,2022-09-01,235.65,105.0824,81.92936666666667
Whitechapel,Mountain,2022-09-01,43.599999999999994,18.2198,24.950433333333336
Whitechapel,Road,2022-09-01,57.035999999999994,21.0882,12.057533333333367
Wimbledon,Gravel,2022-09-01,5802.152,1458.0621999999998,616.3641
Wimbledon,Mountain,2022-09-01,698.326,-18.380699999999997,30.673833333333306
Wimbledon,Road,2022-09-01,636.65,205.6385,214.7242333333335
Brixton,Gravel,2022-10-01,409.49600000000004,161.8053,352.80506666666673
Brixton,Mountain,2022-10-01,712.02,334.7538,153.04280000000008
Brixton,Road,2022-10-01,379.674,170.6588,248.05069999999998
Chelsea,Gravel,2022-10-01,143.414,31.1998,54.980566666666654
Chelsea,Mountain,2022-10-01,114.628,29.5956,26.150933333333324
Chelsea,Road,2022-10-01,196.0,57.656000000000006,58.95983333333333
Covent Garden,Gravel,2022-10-01,0.0,0.0,769.6439333333333
Covent Garden,Mountain,2022-10-01,5399.91,2591.9568,863.9856
Covent Garden,Road,2022-10-01,17499.95,8399.976,2799.992
Croydon,Gravel,2022-10-01,78.648,19.8828,-1.454333333333312
Croydon,Mountain,2022-10-01,0.0,0.0,10.698466666666668
Croydon,Road,2022-10-01,49.928,1.9167999999999994,1.870133333333329
Dulwich,Gravel,2022-10-01,0.0,0.0,126.32783333333349
Dulwich,Mountain,2022-10-01,2796.18,1003.6512,367.4819
Dulwich,Road,2022-10-01,160.29,45.7572,71.99813333333334
Fulham,Gravel,2022-10-01,800.87,25.718700000000013,271.2032
Fulham,Mountain,2022-10-01,307.63599999999997,38.0612,-24.932799999999943
Fulham,Road,2022-10-01,1391.9679999999998,55.48999999999998,53.03419999999996
Mayfair,Gravel,2022-10-01,166.918,24.5957,15.2157
Mayfair,Mountain,2022-10-01,17.05,8.184,4.227799999999999
Mayfair,Road,2022-10-01,0.0,0.0,4.53126666666667
Notting Hill,Gravel,2022-10-01,2714.933,220.9008,66.94966666666676
Notting Hill,Mountain,2022-10-01,915.136,102.9528,111.53753333333334
Notting Hill,Road,2022-10-01,2280.81,169.79680000000002,154.82509999999994
Peckham,Gravel,2022-10-01,1142.152,-27.061700000000005,161.16329999999996
Peckham,Mountain,2022-10-01,119.1,34.539,104.67806666666668
Peckham,Road,2022-10-01,2778.72,361.6116,175.63760000000002
Richmond,Gravel,2022-10-01,925.108,81.55140000000002,295.1461666666667
Richmond,Mountain,2022-10-01,701.926,242.9685,74.25513333333339
Richmond,Road,2022-10-01,1968.538,352.55060000000003,195.62983333333338
Shoreditch,Gravel,2022-10-01,120.98,12.098,-87.60099999999998
Shoreditch,Mountain,2022-10-01,120.666,21.294,25.39306666666666
Shoreditch,Road,2022-10-01,1134.8020000000001,80.56699999999998,-36.953666666666656
Soho,Gravel,2022-10-01,110.40800000000002,37.632999999999996,103.01030000000003
Soho,Mountain,2022-10-01,0.0,0.0,8.580333333333334
Soho,Road,2022-10-01,66.54,32.6046,62.92173333333332
Stratford,Gravel,2022-10-01,0.0,0.0,89.68460000000009
Stratford,Mountain,2022-10-01,703.71,-938.28,-312.76000000000005
Stratford,Road,2022-10-01,837.6,62.82,20.94
Tottenham,Gravel,2022-10-01,569.96,-139.643,-148.6228
Tottenham,Mountain,2022-10-01,0.0,0.0,-108.95979999999999
Tottenham,Road,2022-10-01,1530.808,-734.8948,-248.94326666666666
Westminster,Gravel,2022-10-01,748.999,80.5747,304.0231666666668
Westminster,Mountain,2022-10-01,4873.624000000001,1713.8214,816.8398666666666
Westminster,Road,2022-10-01,1193.0369999999998,509.5156,94.53476666666678
Whitechapel,Gravel,2022-10-01,0.0,0.0,63.571133333333336
Whitechapel,Mountain,2022-10-01,120.852,49.294,35.6085
Whitechapel,Road,2022-10-01,24.9,11.454,12.465000000000034
Wimbledon,Gravel,2022-10-01,2348.1719999999996,681.7759000000001,798.0202666666668
Wimbledon,Mountain,2022-10-01,517.96,162.8495,38.70439999999997
Wimbledon,Road,2022-10-01,636.98,72.6888,216.7229333333335
Brixton,Gravel,2022-11-01,1177.778,535.9710999999999,426.0941666666667
Brixton,Mountain,2022-11-01,466.2920000000001,178.98810000000006,199.98203333333345
Brixton,Road,2022-11-01,684.706,303.37379999999996,310.47756666666663
Chelsea,Gravel,2022-11-01,544.2840000000001,145.0453,93.28733333333332
Chelsea,Mountain,2022-11-01,107.348,33.76,36.47146666666666
Chelsea,Road,2022-11-01,275.09,77.5556,57.18456666666666
Covent Garden,Gravel,2022-11-01,1199.976,179.9964,829.6427333333332
Covent Garden,Mountain,2022-11-01,0.0,0.0,863.9856
Covent Garden,Road,2022-11-01,0.0,0.0,2799.992
Croydon,Gravel,2022-11-01,66.85600000000001,2.5533000000000006,12.51036666666669
Croydon,Mountain,2022-11-01,74.85,20.97,10.313900000000002
Croydon,Road,2022-11-01,214.32,-35.639799999999994,-10.009800000000002
Dulwich,Gravel,2022-11-01,1458.516,537.6379999999999,312.0247000000001
Dulwich,Mountain,2022-11-01,1116.648,102.223,356.0170333333333
Dulwich,Road,2022-11-01,402.9,84.43440000000001,-31.288266666666658
Fulham,Gravel,2022-11-01,2475.634,598.3755,436.04343333333327
Fulham,Mountain,2022-11-01,754.924,-198.48380000000003,-104.36633333333329
Fulham,Road,2022-11-01,804.2199999999999,199.3834,119.49533333333329
Mayfair,Gravel,2022-11-01,140.424,48.3988,26.749966666666666
Mayfair,Mountain,2022-11-01,23.512,8.2844,6.911466666666667
Mayfair,Road,2022-11-01,28.472,5.0628,7.012666666666669
Notting Hill,Gravel,2022-11-01,6972.848,282.97950000000003,232.02243333333342
Notting Hill,Mountain,2022-11-01,2409.8230000000003,59.3808,134.03046666666668
Notting Hill,Road,2022-11-01,3790.4120000000003,26.965300000000003,140.1740666666666
Peckham,Gravel,2022-11-01,2336.804,327.8279,172.03286666666665
Peckham,Mountain,2022-11-01,1117.92,55.896,179.49046666666666
Peckham,Road,2022-11-01,3602.908,509.88609999999994,345.2456333333333
Richmond,Gravel,2022-11-01,4962.486000000001,832.9066000000001,514.7153000000002
Richmond,Mountain,2022-11-01,2642.406,624.0715999999999,279.1154666666667
Richmond,Road,2022-11-01,1498.174,117.31069999999998,219.00623333333337
Shoreditch,Gravel,2022-11-01,4967.2488,31.843200000000024,-59.3563333333333
Shoreditch,Mountain,2022-11-01,540.4580000000001,-27.428800000000003,16.250133333333327
Shoreditch,Road,2022-11-01,289.568,10.8588,-14.086066666666653
Soho,Gravel,2022-11-01,227.498,104.6584,87.02203333333337
Soho,Mountain,2022-11-01,292.542,133.6233,53.121433333333336
Soho,Road,2022-11-01,287.52,129.384,106.04973333333332
Stratford,Gravel,2022-11-01,5396.721,-6799.0214,-2209.470466666666
Stratford,Mountain,2022-11-01,0.0,0.0,-312.76000000000005
Stratford,Road,2022-11-01,3359.92,1577.5704,546.7968
Tottenham,Gravel,2022-11-01,2037.0910000000003,-114.48999999999998,-204.54
Tottenham,Mountain,2022-11-01,674.352,-8.4294,-2.8097999999999996
Tottenham,Road,2022-11-01,6067.05,-41.14570000000002,-227.94306666666668
Westminster,Gravel,2022-11-01,3803.948,681.8895999999996,441.6585333333333
Westminster,Mountain,2022-11-01,397.764,61.31839999999999,821.8556666666665
Westminster,Road,2022-11-01,727.686,285.0184,167.15876666666676
Whitechapel,Gravel,2022-11-01,123.63799999999999,56.682300000000005,53.92156666666667
Whitechapel,Mountain,2022-11-01,143.25,57.1712,41.56166666666667
Whitechapel,Road,2022-11-01,643.804,234.95059999999998,89.1642666666667
Wimbledon,Gravel,2022-11-01,3558.112,645.5519,928.4633333333335
Wimbledon,Mountain,2022-11-01,706.8340000000001,31.971099999999996,58.81329999999998
Wimbledon,Road,2022-11-01,3816.43,1294.3164,524.2145666666669
Brixton,Gravel,2022-12-01,1674.7099999999998,748.6848000000001,482.1537333333333
Brixton,Mountain,2022-12-01,260.412,110.653,208.13163333333344
Brixton,Road,2022-12-01,428.12800000000004,191.7016,221.91139999999996
Chelsea,Gravel,2022-12-01,164.4,35.6487,70.63126666666666
Chelsea,Mountain,2022-12-01,88.73400000000001,24.7214,29.35899999999999
Chelsea,Road,2022-12-01,178.722,45.683,60.29819999999999
Covent Garden,Gravel,2022-12-01,0.0,0.0,59.998799999999996
Covent Garden,Mountain,2022-12-01,0.0,0.0,863.9856
Covent Garden,Road,2022-12-01,2479.944,989.9789999999999,3129.985
Croydon,Gravel,2022-12-01,41.672,8.298,10.244700000000023
Croydon,Mountain,2022-12-01,0.0,0.0,6.990000000000002
Croydon,Road,2022-12-01,1668.848,-145.3955,-59.70616666666667
Dulwich,Gravel,2022-12-01,1727.6270000000002,485.1183,340.9187666666668
Dulwich,Mountain,2022-12-01,87.168,8.7168,371.5303333333333
Dulwich,Road,2022-12-01,2937.256,795.9789,308.7235
Fulham,Gravel,2022-12-01,4965.164000000001,1457.9051999999997,693.9997999999999
Fulham,Mountain,2022-12-01,215.14,16.7772,-47.88179999999995
Fulham,Road,2022-12-01,659.198,-21.1213,77.91736666666664
Mayfair,Gravel,2022-12-01,63.28,30.559199999999997,34.5179
Mayfair,Mountain,2022-12-01,31.044,6.2292,7.565866666666667
Mayfair,Road,2022-12-01,43.790000000000006,19.7393,8.26736666666667
Notting Hill,Gravel,2022-12-01,9371.684000000001,1256.1312,586.6705000000001
Notting Hill,Mountain,2022-12-01,967.8600000000001,138.033,100.12220000000002
Notting Hill,Road,2022-12-01,4611.088,624.3754000000001,273.7124999999999
Peckham,Gravel,2022-12-01,3349.23,385.1686,228.64493333333334
Peckham,Mountain,2022-12-01,5187.178,1019.4628,369.96593333333334
Peckham,Road,2022-12-01,2054.21,169.1767,346.89146666666664
Richmond,Gravel,2022-12-01,3374.8940000000002,481.8139,465.4239666666669
Richmond,Mountain,2022-12-01,3338.074,36.83789999999999,301.29266666666666
Richmond,Road,2022-12-01,7095.85,995.4284,488.42990000000003
Shoreditch,Gravel,2022-12-01,611.5260000000001,20.370800000000003,21.437333333333374
Shoreditch,Mountain,2022-12-01,0.0,0.0,-2.04493333333334
Shoreditch,Road,2022-12-01,1005.1760000000002,-131.6282,-13.400799999999984
Soho,Gravel,2022-12-01,480.88199999999995,215.57369999999997,119.2883666666667
Soho,Mountain,2022-12-01,22.92,11.2308,48.28470000000001
Soho,Road,2022-12-01,171.65,81.9147,81.30109999999998
Stratford,Gravel,2022-12-01,0.0,0.0,-2266.340466666666
Stratford,Mountain,2022-12-01,11.56,3.757,-311.5076666666667
Stratford,Road,2022-12-01,269.97,-386.957,417.8111333333333
Tottenham,Gravel,2022-12-01,7316.471,484.55049999999994,76.8058333333333
Tottenham,Mountain,2022-12-01,941.645,-568.8803,-192.43656666666666
Tottenham,Road,2022-12-01,6304.743,-428.63859999999994,-401.5597
Westminster,Gravel,2022-12-01,12364.903,5694.0036,2152.1559666666667
Westminster,Mountain,2022-12-01,614.091,126.1578,633.7658666666665
Westminster,Road,2022-12-01,4246.253,1350.1847,714.9062333333335
Whitechapel,Gravel,2022-12-01,229.304,35.563100000000006,30.74846666666667
Whitechapel,Mountain,2022-12-01,36.096000000000004,15.057599999999999,40.507600000000004
Whitechapel,Road,2022-12-01,57.312,18.6264,88.3436666666667
Wimbledon,Gravel,2022-12-01,3848.572,1187.1585,838.1621000000001
Wimbledon,Mountain,2022-12-01,389.666,72.6999,89.17349999999998
Wimbledon,Road,2022-12-01,1514.232,209.25160000000002,525.4189333333335
Brixton,Gravel,2023-01-01,800.444,371.42670000000004,552.0275333333333
Brixton,Mountain,2023-01-01,63.38,30.177,106.60603333333346
Brixton,Road,2023-01-01,71.28,34.214,176.42979999999997
Chelsea,Gravel,2023-01-01,117.788,25.8552,68.84973333333332
Chelsea,Mountain,2023-01-01,42.959999999999994,14.3204,24.267266666666654
Chelsea,Road,2023-01-01,280.262,72.5279,65.25549999999998
Covent Garden,Gravel,2023-01-01,0.0,0.0,59.998799999999996
Covent Garden,Mountain,2023-01-01,2999.95,1379.977,459.99233333333336
Covent Garden,Road,2023-01-01,0.0,0.0,329.99299999999977
Croydon,Gravel,2023-01-01,150.36,36.9321,15.927800000000024
Croydon,Mountain,2023-01-01,0.0,0.0,6.990000000000002
Croydon,Road,2023-01-01,4164.05,83.281,-32.58476666666667
Dulwich,Gravel,2023-01-01,2522.1400000000003,416.1662,479.64083333333343
Dulwich,Mountain,2023-01-01,0.0,0.0,36.97993333333329
Dulwich,Road,2023-01-01,25.86,6.7236,295.71229999999997
Fulham,Gravel,2023-01-01,774.3439999999999,55.912400000000005,704.0643666666666
Fulham,Mountain,2023-01-01,94.38,37.1892,-48.17246666666662
Fulham,Road,2023-01-01,127.68,50.0504,76.10416666666664
Mayfair,Gravel,2023-01-01,25.4,9.347100000000001,29.435033333333333
Mayfair,Mountain,2023-01-01,2.52,0.1008,4.8714666666666675
Mayfair,Road,2023-01-01,15.12,4.914,9.905366666666668
Notting Hill,Gravel,2023-01-01,1919.821,-85.4805,484.5434
Notting Hill,Mountain,2023-01-01,120.784,-13.5882,61.27520000000002
Notting Hill,Road,2023-01-01,207.846,2.3094,217.88336666666657
Peckham,Gravel,2023-01-01,1202.444,-23.055,229.9805
Peckham,Mountain,2023-01-01,1854.778,133.1551,402.83796666666666
Peckham,Road,2023-01-01,168.624,14.7546,231.27246666666665
Richmond,Gravel,2023-01-01,6259.275999999999,1078.7985,797.8396666666669
Richmond,Mountain,2023-01-01,837.558,111.3298,257.4131
Richmond,Road,2023-01-01,613.204,127.32159999999999,413.35356666666667
Shoreditch,Gravel,2023-01-01,0.0,0.0,17.40466666666671
Shoreditch,Mountain,2023-01-01,84.98,18.6956,-2.911066666666674
Shoreditch,Road,2023-01-01,212.94,53.235,-22.511466666666646
Soho,Gravel,2023-01-01,310.696,105.5886,141.94023333333337
Soho,Mountain,2023-01-01,0.0,0.0,48.28470000000001
Soho,Road,2023-01-01,9.78,4.89,72.06289999999997
Stratford,Gravel,2023-01-01,0.0,0.0,-2266.340466666666
Stratford,Mountain,2023-01-01,350.973,152.0883,51.94843333333328
Stratford,Road,2023-01-01,3755.682,652.168,614.2604666666666
Tottenham,Gravel,2023-01-01,982.805,-216.812,51.082833333333305
Tottenham,Mountain,2023-01-01,0.0,0.0,-192.43656666666666
Tottenham,Road,2023-01-01,1503.632,86.4785,-127.7686
Westminster,Gravel,2023-01-01,7941.031,2877.8955,3084.596233333333
Westminster,Mountain,2023-01-01,328.33399999999995,83.7582,90.41146666666646
Westminster,Road,2023-01-01,1167.458,-1046.0935000000002,196.36986666666675
Whitechapel,Gravel,2023-01-01,22.74,8.6772,33.64086666666667
Whitechapel,Mountain,2023-01-01,0.0,0.0,24.07626666666667
Whitechapel,Road,2023-01-01,0.0,0.0,84.52566666666671
Wimbledon,Gravel,2023-01-01,182.552,18.699,617.1364666666668
Wimbledon,Mountain,2023-01-01,1757.7039999999997,466.697,190.456
Wimbledon,Road,2023-01-01,185.654,-8.986600000000001,498.19380000000024
Brixton,Gravel,2023-02-01,251.176,103.5626,407.89136666666667
Brixton,Mountain,2023-02-01,778.8679999999999,312.64560000000006,151.15853333333345
Brixton,Road,2023-02-01,220.164,76.87960000000001,100.9317333333333
Chelsea,Gravel,2023-02-01,52.492000000000004,8.7907,23.43153333333332
Chelsea,Mountain,2023-02-01,194.84,58.0012,32.34766666666665
Chelsea,Road,2023-02-01,0.0,0.0,39.40363333333332
Covent Garden,Gravel,2023-02-01,0.0,0.0,0.0
Covent Garden,Mountain,2023-02-01,0.0,0.0,459.99233333333336
Covent Garden,Road,2023-02-01,0.0,0.0,329.99299999999977
Croydon,Gravel,2023-02-01,25.02,6.5052,17.245100000000026
Croydon,Mountain,2023-02-01,0.0,0.0,2.3684757858670005e-15
Croydon,Road,2023-02-01,0.0,0.0,-20.704833333333337
Dulwich,Gravel,2023-02-01,539.892,131.2706,344.1850333333335
Dulwich,Mountain,2023-02-01,95.03,25.527,11.41459999999996
Dulwich,Road,2023-02-01,2886.56,820.6954000000001,541.1326333333333
Fulham,Gravel,2023-02-01,444.99399999999997,56.435500000000005,523.4177
Fulham,Mountain,2023-02-01,165.718,10.582699999999999,21.516366666666723
Fulham,Road,2023-02-01,253.93,26.5179,18.482333333333305
Mayfair,Gravel,2023-02-01,29.588,6.4236,15.443299999999999
Mayfair,Mountain,2023-02-01,0.0,0.0,2.1100000000000008
Mayfair,Road,2023-02-01,39.288,10.374600000000001,11.675966666666667
Notting Hill,Gravel,2023-02-01,797.342,-30.7176,379.9777000000001
Notting Hill,Mountain,2023-02-01,1791.654,76.37339999999999,66.93940000000002
Notting Hill,Road,2023-02-01,963.136,108.3528,245.01253333333327
Peckham,Gravel,2023-02-01,829.8439999999999,84.18800000000002,148.7672
Peckham,Mountain,2023-02-01,217.618,33.552,395.3899666666666
Peckham,Road,2023-02-01,579.51,81.1314,88.35423333333331
Richmond,Gravel,2023-02-01,287.73600000000005,27.849600000000002,529.4873333333335
Richmond,Mountain,2023-02-01,1843.8339999999998,3.466699999999996,50.54480000000003
Richmond,Road,2023-02-01,1218.3,165.4241,429.39136666666667
Shoreditch,Gravel,2023-02-01,832.674,115.0894,45.15340000000003
Shoreditch,Mountain,2023-02-01,293.0494,-0.22879999999999967,6.1555999999999935
Shoreditch,Road,2023-02-01,0.0,0.0,-26.131066666666644
Soho,Gravel,2023-02-01,0.0,0.0,107.05410000000002
Soho,Mountain,2023-02-01,10.64,3.857,5.029266666666672
Soho,Road,2023-02-01,0.0,0.0,28.93489999999998
Stratford,Gravel,2023-02-01,0.0,0.0,3.0316490059097606e-13
Stratford,Mountain,2023-02-01,0.0,0.0,51.94843333333328
Stratford,Road,2023-02-01,239.984,38.9974,101.40279999999991
Tottenham,Gravel,2023-02-01,0.0,0.0,89.24616666666664
Tottenham,Mountain,2023-02-01,1323.84,-561.4474,-376.77590000000004
Tottenham,Road,2023-02-01,0.0,0.0,-114.05336666666666
Westminster,Gravel,2023-02-01,522.471,-852.9667999999999,2572.977433333333
Westminster,Mountain,2023-02-01,5.715,-4.7625,68.38449999999979
Westminster,Road,2023-02-01,98.536,33.4023,112.49783333333342
Whitechapel,Gravel,2023-02-01,0.0,0.0,14.746766666666666
Whitechapel,Mountain,2023-02-01,0.0,0.0,5.019200000000002
Whitechapel,Road,2023-02-01,30.52,14.7478,11.124733333333376
Wimbledon,Gravel,2023-02-01,975.8480000000001,356.98679999999996,520.9481000000002
Wimbledon,Mountain,2023-02-01,31.992,4.7988,181.39856666666665
Wimbledon,Road,2023-02-01,1429.33,261.5654,153.94346666666692
Brixton,Gravel,2023-03-01,991.1039999999999,420.049,298.3460999999999
Brixton,Mountain,2023-03-01,1135.9640000000002,543.9092999999999,295.5773000000001
Brixton,Road,2023-03-01,424.03200000000004,191.8914,100.99499999999996
Chelsea,Gravel,2023-03-01,299.594,88.3361,40.99399999999999
Chelsea,Mountain,2023-03-01,98.17399999999999,18.7074,30.34299999999998
Chelsea,Road,2023-03-01,114.78,31.2748,34.60089999999999
Covent Garden,Gravel,2023-03-01,14959.928,6839.9767999999995,2279.9922666666666
Covent Garden,Mountain,2023-03-01,959.984,335.9944,571.9904666666667
Covent Garden,Road,2023-03-01,5399.91,2009.9665,669.9888333333332
Croydon,Gravel,2023-03-01,1332.496,-299.8116,-85.45809999999999
Croydon,Mountain,2023-03-01,0.0,0.0,2.3684757858670005e-15
Croydon,Road,2023-03-01,384.256,24.0028,35.761266666666664
Dulwich,Gravel,2023-03-01,716.688,178.976,242.13760000000016
Dulwich,Mountain,2023-03-01,0.0,0.0,8.50899999999996
Dulwich,Road,2023-03-01,1756.926,129.3979,318.93896666666666
Fulham,Gravel,2023-03-01,378.586,46.135099999999994,52.82766666666674
Fulham,Mountain,2023-03-01,803.528,146.2234,64.66510000000005
Fulham,Road,2023-03-01,108.88,40.080799999999996,38.88303333333331
Mayfair,Gravel,2023-03-01,7.9,2.528,6.099566666666665
Mayfair,Mountain,2023-03-01,16.78,1.7066000000000001,0.6024666666666675
Mayfair,Road,2023-03-01,0.0,0.0,5.0962000000000005
Notting Hill,Gravel,2023-03-01,3401.13,600.8951000000001,161.56566666666674
Notting Hill,Mountain,2023-03-01,1004.908,100.3852,54.39013333333335
Notting Hill,Road,2023-03-01,2194.366,484.8913,198.51783333333321
Peckham,Gravel,2023-03-01,1745.7420000000002,315.1018,125.4116
Peckham,Mountain,2023-03-01,608.39,55.1036,73.93689999999995
Peckham,Road,2023-03-01,1461.3200000000002,118.62360000000001,71.50319999999998
Richmond,Gravel,2023-03-01,3647.932,372.3468,492.99830000000014
Richmond,Mountain,2023-03-01,2971.586,31.50490000000002,48.76713333333337
Richmond,Road,2023-03-01,794.3040000000001,190.7821,161.17593333333332
Shoreditch,Gravel,2023-03-01,1353.194,-157.87619999999998,-14.262266666666628
Shoreditch,Mountain,2023-03-01,0.0,0.0,6.1555999999999935
Shoreditch,Road,2023-03-01,647.2927999999999,65.41560000000001,39.550200000000025
Soho,Gravel,2023-03-01,334.716,152.7738,86.12080000000003
Soho,Mountain,2023-03-01,0.0,0.0,1.2856666666666718
Soho,Road,2023-03-01,182.3,85.2957,30.06189999999998
Stratford,Gravel,2023-03-01,0.0,0.0,3.0316490059097606e-13
Stratford,Mountain,2023-03-01,209.986,8.9994,53.695899999999945
Stratford,Road,2023-03-01,532.72,53.272,248.14579999999992
Tottenham,Gravel,2023-03-01,1922.6680000000001,-106.2127,-107.6749
Tottenham,Mountain,2023-03-01,154.764,-46.4292,-202.62553333333335
Tottenham,Road,2023-03-01,399.672,-14.9877,23.830266666666645
Westminster,Gravel,2023-03-01,2363.8020000000006,517.2474,847.392033333333
Westminster,Mountain,2023-03-01,106.382,-3.602199999999998,25.131166666666463
Westminster,Road,2023-03-01,625.424,144.7011,-289.33003333333323
Whitechapel,Gravel,2023-03-01,155.898,71.8697,26.848966666666666
Whitechapel,Mountain,2023-03-01,47.501999999999995,21.4762,7.158733333333335
Whitechapel,Road,2023-03-01,20.7,9.936,8.227933333333377
Wimbledon,Gravel,2023-03-01,2043.372,706.1459,360.6105666666668
Wimbledon,Mountain,2023-03-01,381.15999999999997,138.7182,203.40466666666666
Wimbledon,Road,2023-03-01,1527.7400000000002,347.3689,199.9825666666669
Brixton,Gravel,2023-04-01,431.88,165.37410000000003,229.66189999999992
